DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20100627.0,2010-06-27,1.0,Sunday,Domingo,27.0,178.0,27.0,June,Junio,6.0,2.0,2010.0,1.0,4.0,2010.0,2.0
20100628.0,2010-06-28,2.0,Monday,Lunes,28.0,179.0,27.0,June,Junio,6.0,2.0,2010.0,1.0,4.0,2010.0,2.0
20100629.0,2010-06-29,3.0,Tuesday,Martes,29.0,180.0,27.0,June,Junio,6.0,2.0,2010.0,1.0,4.0,2010.0,2.0
20100630.0,2010-06-30,4.0,Wednesday,Miércoles,30.0,181.0,27.0,June,Junio,6.0,2.0,2010.0,1.0,4.0,2010.0,2.0
20100701.0,2010-07-01,5.0,Thursday,Jueves,1.0,182.0,27.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100702.0,2010-07-02,6.0,Friday,Viernes,2.0,183.0,27.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100703.0,2010-07-03,7.0,Saturday,Sábado,3.0,184.0,27.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100704.0,2010-07-04,1.0,Sunday,Domingo,4.0,185.0,28.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100705.0,2010-07-05,2.0,Monday,Lunes,5.0,186.0,28.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100706.0,2010-07-06,3.0,Tuesday,Martes,6.0,187.0,28.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100707.0,2010-07-07,4.0,Wednesday,Miércoles,7.0,188.0,28.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100708.0,2010-07-08,5.0,Thursday,Jueves,8.0,189.0,28.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100709.0,2010-07-09,6.0,Friday,Viernes,9.0,190.0,28.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100710.0,2010-07-10,7.0,Saturday,Sábado,10.0,191.0,28.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100711.0,2010-07-11,1.0,Sunday,Domingo,11.0,192.0,29.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100712.0,2010-07-12,2.0,Monday,Lunes,12.0,193.0,29.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100713.0,2010-07-13,3.0,Tuesday,Martes,13.0,194.0,29.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100714.0,2010-07-14,4.0,Wednesday,Miércoles,14.0,195.0,29.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100715.0,2010-07-15,5.0,Thursday,Jueves,15.0,196.0,29.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100716.0,2010-07-16,6.0,Friday,Viernes,16.0,197.0,29.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100717.0,2010-07-17,7.0,Saturday,Sábado,17.0,198.0,29.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100718.0,2010-07-18,1.0,Sunday,Domingo,18.0,199.0,30.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100719.0,2010-07-19,2.0,Monday,Lunes,19.0,200.0,30.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100720.0,2010-07-20,3.0,Tuesday,Martes,20.0,201.0,30.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100721.0,2010-07-21,4.0,Wednesday,Miércoles,21.0,202.0,30.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100722.0,2010-07-22,5.0,Thursday,Jueves,22.0,203.0,30.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100723.0,2010-07-23,6.0,Friday,Viernes,23.0,204.0,30.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100724.0,2010-07-24,7.0,Saturday,Sábado,24.0,205.0,30.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100725.0,2010-07-25,1.0,Sunday,Domingo,25.0,206.0,31.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100726.0,2010-07-26,2.0,Monday,Lunes,26.0,207.0,31.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100727.0,2010-07-27,3.0,Tuesday,Martes,27.0,208.0,31.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100728.0,2010-07-28,4.0,Wednesday,Miércoles,28.0,209.0,31.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100729.0,2010-07-29,5.0,Thursday,Jueves,29.0,210.0,31.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100730.0,2010-07-30,6.0,Friday,Viernes,30.0,211.0,31.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100731.0,2010-07-31,7.0,Saturday,Sábado,31.0,212.0,31.0,July,Julio,7.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100801.0,2010-08-01,1.0,Sunday,Domingo,1.0,213.0,32.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100802.0,2010-08-02,2.0,Monday,Lunes,2.0,214.0,32.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100803.0,2010-08-03,3.0,Tuesday,Martes,3.0,215.0,32.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100804.0,2010-08-04,4.0,Wednesday,Miércoles,4.0,216.0,32.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100805.0,2010-08-05,5.0,Thursday,Jueves,5.0,217.0,32.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100806.0,2010-08-06,6.0,Friday,Viernes,6.0,218.0,32.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100807.0,2010-08-07,7.0,Saturday,Sábado,7.0,219.0,32.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100808.0,2010-08-08,1.0,Sunday,Domingo,8.0,220.0,33.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100809.0,2010-08-09,2.0,Monday,Lunes,9.0,221.0,33.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100810.0,2010-08-10,3.0,Tuesday,Martes,10.0,222.0,33.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100811.0,2010-08-11,4.0,Wednesday,Miércoles,11.0,223.0,33.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100812.0,2010-08-12,5.0,Thursday,Jueves,12.0,224.0,33.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100813.0,2010-08-13,6.0,Friday,Viernes,13.0,225.0,33.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100814.0,2010-08-14,7.0,Saturday,Sábado,14.0,226.0,33.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100815.0,2010-08-15,1.0,Sunday,Domingo,15.0,227.0,34.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100816.0,2010-08-16,2.0,Monday,Lunes,16.0,228.0,34.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100817.0,2010-08-17,3.0,Tuesday,Martes,17.0,229.0,34.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100818.0,2010-08-18,4.0,Wednesday,Miércoles,18.0,230.0,34.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100819.0,2010-08-19,5.0,Thursday,Jueves,19.0,231.0,34.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100820.0,2010-08-20,6.0,Friday,Viernes,20.0,232.0,34.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100821.0,2010-08-21,7.0,Saturday,Sábado,21.0,233.0,34.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100822.0,2010-08-22,1.0,Sunday,Domingo,22.0,234.0,35.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100823.0,2010-08-23,2.0,Monday,Lunes,23.0,235.0,35.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100824.0,2010-08-24,3.0,Tuesday,Martes,24.0,236.0,35.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100825.0,2010-08-25,4.0,Wednesday,Miércoles,25.0,237.0,35.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100826.0,2010-08-26,5.0,Thursday,Jueves,26.0,238.0,35.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100827.0,2010-08-27,6.0,Friday,Viernes,27.0,239.0,35.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100828.0,2010-08-28,7.0,Saturday,Sábado,28.0,240.0,35.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100829.0,2010-08-29,1.0,Sunday,Domingo,29.0,241.0,36.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100830.0,2010-08-30,2.0,Monday,Lunes,30.0,242.0,36.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100831.0,2010-08-31,3.0,Tuesday,Martes,31.0,243.0,36.0,August,Agosto,8.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100901.0,2010-09-01,4.0,Wednesday,Miércoles,1.0,244.0,36.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100902.0,2010-09-02,5.0,Thursday,Jueves,2.0,245.0,36.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100903.0,2010-09-03,6.0,Friday,Viernes,3.0,246.0,36.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100904.0,2010-09-04,7.0,Saturday,Sábado,4.0,247.0,36.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100905.0,2010-09-05,1.0,Sunday,Domingo,5.0,248.0,37.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100906.0,2010-09-06,2.0,Monday,Lunes,6.0,249.0,37.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100907.0,2010-09-07,3.0,Tuesday,Martes,7.0,250.0,37.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100908.0,2010-09-08,4.0,Wednesday,Miércoles,8.0,251.0,37.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100909.0,2010-09-09,5.0,Thursday,Jueves,9.0,252.0,37.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100910.0,2010-09-10,6.0,Friday,Viernes,10.0,253.0,37.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100911.0,2010-09-11,7.0,Saturday,Sábado,11.0,254.0,37.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100912.0,2010-09-12,1.0,Sunday,Domingo,12.0,255.0,38.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100913.0,2010-09-13,2.0,Monday,Lunes,13.0,256.0,38.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100914.0,2010-09-14,3.0,Tuesday,Martes,14.0,257.0,38.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100915.0,2010-09-15,4.0,Wednesday,Miércoles,15.0,258.0,38.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100916.0,2010-09-16,5.0,Thursday,Jueves,16.0,259.0,38.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100917.0,2010-09-17,6.0,Friday,Viernes,17.0,260.0,38.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100918.0,2010-09-18,7.0,Saturday,Sábado,18.0,261.0,38.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100919.0,2010-09-19,1.0,Sunday,Domingo,19.0,262.0,39.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100920.0,2010-09-20,2.0,Monday,Lunes,20.0,263.0,39.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100921.0,2010-09-21,3.0,Tuesday,Martes,21.0,264.0,39.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100922.0,2010-09-22,4.0,Wednesday,Miércoles,22.0,265.0,39.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100923.0,2010-09-23,5.0,Thursday,Jueves,23.0,266.0,39.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100924.0,2010-09-24,6.0,Friday,Viernes,24.0,267.0,39.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100925.0,2010-09-25,7.0,Saturday,Sábado,25.0,268.0,39.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100926.0,2010-09-26,1.0,Sunday,Domingo,26.0,269.0,40.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100927.0,2010-09-27,2.0,Monday,Lunes,27.0,270.0,40.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100928.0,2010-09-28,3.0,Tuesday,Martes,28.0,271.0,40.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100929.0,2010-09-29,4.0,Wednesday,Miércoles,29.0,272.0,40.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20100930.0,2010-09-30,5.0,Thursday,Jueves,30.0,273.0,40.0,September,Septiembre,9.0,3.0,2010.0,2.0,1.0,2011.0,1.0
20101001.0,2010-10-01,6.0,Friday,Viernes,1.0,274.0,40.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101002.0,2010-10-02,7.0,Saturday,Sábado,2.0,275.0,40.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101003.0,2010-10-03,1.0,Sunday,Domingo,3.0,276.0,41.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101004.0,2010-10-04,2.0,Monday,Lunes,4.0,277.0,41.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101005.0,2010-10-05,3.0,Tuesday,Martes,5.0,278.0,41.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101006.0,2010-10-06,4.0,Wednesday,Miércoles,6.0,279.0,41.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101007.0,2010-10-07,5.0,Thursday,Jueves,7.0,280.0,41.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101008.0,2010-10-08,6.0,Friday,Viernes,8.0,281.0,41.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101009.0,2010-10-09,7.0,Saturday,Sábado,9.0,282.0,41.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101010.0,2010-10-10,1.0,Sunday,Domingo,10.0,283.0,42.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101011.0,2010-10-11,2.0,Monday,Lunes,11.0,284.0,42.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101012.0,2010-10-12,3.0,Tuesday,Martes,12.0,285.0,42.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101013.0,2010-10-13,4.0,Wednesday,Miércoles,13.0,286.0,42.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101014.0,2010-10-14,5.0,Thursday,Jueves,14.0,287.0,42.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101015.0,2010-10-15,6.0,Friday,Viernes,15.0,288.0,42.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101016.0,2010-10-16,7.0,Saturday,Sábado,16.0,289.0,42.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101017.0,2010-10-17,1.0,Sunday,Domingo,17.0,290.0,43.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101018.0,2010-10-18,2.0,Monday,Lunes,18.0,291.0,43.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101019.0,2010-10-19,3.0,Tuesday,Martes,19.0,292.0,43.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101020.0,2010-10-20,4.0,Wednesday,Miércoles,20.0,293.0,43.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101021.0,2010-10-21,5.0,Thursday,Jueves,21.0,294.0,43.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101022.0,2010-10-22,6.0,Friday,Viernes,22.0,295.0,43.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101023.0,2010-10-23,7.0,Saturday,Sábado,23.0,296.0,43.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101024.0,2010-10-24,1.0,Sunday,Domingo,24.0,297.0,44.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101025.0,2010-10-25,2.0,Monday,Lunes,25.0,298.0,44.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101026.0,2010-10-26,3.0,Tuesday,Martes,26.0,299.0,44.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101027.0,2010-10-27,4.0,Wednesday,Miércoles,27.0,300.0,44.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101028.0,2010-10-28,5.0,Thursday,Jueves,28.0,301.0,44.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101029.0,2010-10-29,6.0,Friday,Viernes,29.0,302.0,44.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101030.0,2010-10-30,7.0,Saturday,Sábado,30.0,303.0,44.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101031.0,2010-10-31,1.0,Sunday,Domingo,31.0,304.0,45.0,October,Octubre,10.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101101.0,2010-11-01,2.0,Monday,Lunes,1.0,305.0,45.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101102.0,2010-11-02,3.0,Tuesday,Martes,2.0,306.0,45.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101103.0,2010-11-03,4.0,Wednesday,Miércoles,3.0,307.0,45.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101104.0,2010-11-04,5.0,Thursday,Jueves,4.0,308.0,45.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101105.0,2010-11-05,6.0,Friday,Viernes,5.0,309.0,45.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101106.0,2010-11-06,7.0,Saturday,Sábado,6.0,310.0,45.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101107.0,2010-11-07,1.0,Sunday,Domingo,7.0,311.0,46.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101108.0,2010-11-08,2.0,Monday,Lunes,8.0,312.0,46.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101109.0,2010-11-09,3.0,Tuesday,Martes,9.0,313.0,46.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101110.0,2010-11-10,4.0,Wednesday,Miércoles,10.0,314.0,46.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101111.0,2010-11-11,5.0,Thursday,Jueves,11.0,315.0,46.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101112.0,2010-11-12,6.0,Friday,Viernes,12.0,316.0,46.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101113.0,2010-11-13,7.0,Saturday,Sábado,13.0,317.0,46.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101114.0,2010-11-14,1.0,Sunday,Domingo,14.0,318.0,47.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101115.0,2010-11-15,2.0,Monday,Lunes,15.0,319.0,47.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101116.0,2010-11-16,3.0,Tuesday,Martes,16.0,320.0,47.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101117.0,2010-11-17,4.0,Wednesday,Miércoles,17.0,321.0,47.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101118.0,2010-11-18,5.0,Thursday,Jueves,18.0,322.0,47.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101119.0,2010-11-19,6.0,Friday,Viernes,19.0,323.0,47.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101120.0,2010-11-20,7.0,Saturday,Sábado,20.0,324.0,47.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101121.0,2010-11-21,1.0,Sunday,Domingo,21.0,325.0,48.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101122.0,2010-11-22,2.0,Monday,Lunes,22.0,326.0,48.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101123.0,2010-11-23,3.0,Tuesday,Martes,23.0,327.0,48.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101124.0,2010-11-24,4.0,Wednesday,Miércoles,24.0,328.0,48.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101125.0,2010-11-25,5.0,Thursday,Jueves,25.0,329.0,48.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101126.0,2010-11-26,6.0,Friday,Viernes,26.0,330.0,48.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101127.0,2010-11-27,7.0,Saturday,Sábado,27.0,331.0,48.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101128.0,2010-11-28,1.0,Sunday,Domingo,28.0,332.0,49.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101129.0,2010-11-29,2.0,Monday,Lunes,29.0,333.0,49.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101130.0,2010-11-30,3.0,Tuesday,Martes,30.0,334.0,49.0,November,Noviembre,11.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101201.0,2010-12-01,4.0,Wednesday,Miércoles,1.0,335.0,49.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101202.0,2010-12-02,5.0,Thursday,Jueves,2.0,336.0,49.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101203.0,2010-12-03,6.0,Friday,Viernes,3.0,337.0,49.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101204.0,2010-12-04,7.0,Saturday,Sábado,4.0,338.0,49.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101205.0,2010-12-05,1.0,Sunday,Domingo,5.0,339.0,50.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101206.0,2010-12-06,2.0,Monday,Lunes,6.0,340.0,50.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101207.0,2010-12-07,3.0,Tuesday,Martes,7.0,341.0,50.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101208.0,2010-12-08,4.0,Wednesday,Miércoles,8.0,342.0,50.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101209.0,2010-12-09,5.0,Thursday,Jueves,9.0,343.0,50.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101210.0,2010-12-10,6.0,Friday,Viernes,10.0,344.0,50.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101211.0,2010-12-11,7.0,Saturday,Sábado,11.0,345.0,50.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101212.0,2010-12-12,1.0,Sunday,Domingo,12.0,346.0,51.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101213.0,2010-12-13,2.0,Monday,Lunes,13.0,347.0,51.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101214.0,2010-12-14,3.0,Tuesday,Martes,14.0,348.0,51.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101215.0,2010-12-15,4.0,Wednesday,Miércoles,15.0,349.0,51.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101216.0,2010-12-16,5.0,Thursday,Jueves,16.0,350.0,51.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101217.0,2010-12-17,6.0,Friday,Viernes,17.0,351.0,51.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101218.0,2010-12-18,7.0,Saturday,Sábado,18.0,352.0,51.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101219.0,2010-12-19,1.0,Sunday,Domingo,19.0,353.0,52.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101220.0,2010-12-20,2.0,Monday,Lunes,20.0,354.0,52.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101221.0,2010-12-21,3.0,Tuesday,Martes,21.0,355.0,52.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101222.0,2010-12-22,4.0,Wednesday,Miércoles,22.0,356.0,52.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101223.0,2010-12-23,5.0,Thursday,Jueves,23.0,357.0,52.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
20101224.0,2010-12-24,6.0,Friday,Viernes,24.0,358.0,52.0,December,Diciembre,12.0,4.0,2010.0,2.0,2.0,2011.0,1.0
